time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010453350000	1.62372	15.6345	4.94335	4.13573	0.400352	radar	1.2841	1.6097	15.5526	1.44111	15.6517	-3.04644	-4.08832
1477010453450000	1.23216	15.2682	4.97916	4.13909	0.372211	radar	1.9611	0.828993	15.528	1.14201	15.2386	-2.93825	-4.1773
1477010453550000	0.946516	14.9063	4.92601	4.15151	0.344947	radar	2.38082	1.03147	15.2134	0.853604	14.8169	-2.83246	-4.25977
1477010453650000	0.729731	14.4385	4.96265	4.21098	0.371631	radar	1.48252	0.722177	14.2445	0.575628	14.3872	-2.72952	-4.33598
1477010453750000	0.403619	13.969	5.093	4.24746	0.386489	radar	3.9249	-0.0328023	13.9604	0.307779	13.9502	-2.62984	-4.40617
1477010453850000	0.168762	13.5009	5.14596	4.29373	0.401575	radar	1.366	0.0524412	13.6377	0.0497099	13.5065	-2.53381	-4.47061
1477010453950000	-0.106287	13.0603	5.13359	4.30566	0.374694	radar	1.1229	-0.275043	13.1456	-0.198962	13.0566	-2.44179	-4.52955
1477010454050000	-0.419372	12.5941	5.14559	4.30404	0.33665	radar	2.66833	-0.684792	12.3563	-0.438654	12.6011	-2.35412	-4.58326
1477010454150000	-0.726411	12.1721	5.14787	4.29947	0.304362	radar	2.58368	-0.972122	12.5207	-0.669818	12.1404	-2.27111	-4.63198
1477010454250000	-1.02518	11.7026	5.18371	4.30188	0.281262	radar	0.80729	-1.26757	11.6495	-0.892931	11.6751	-2.19304	-4.67598
1477010454350000	-1.18223	11.2303	5.11166	4.32411	0.261845	radar	3.61607	-0.891441	10.959	-1.1085	11.2057	-2.12017	-4.71549
1477010454450000	-1.32787	10.7542	5.11831	4.36901	0.283067	radar	0.859378	-1.29894	10.9012	-1.31706	10.7324	-2.05273	-4.75075
1477010454550000	-1.51072	10.2361	5.16896	4.40123	0.290741	radar	0.97189	-1.59293	10.0212	-1.51917	10.2559	-1.99093	-4.78198
1477010454650000	-1.66065	9.78039	5.11279	4.41965	0.275393	radar	1.19979	-1.59702	9.96554	-1.71539	9.77637	-1.93498	-4.80939
1477010454750000	-1.92076	9.2832	5.18696	4.4191	0.257588	radar	2.13327	-2.27191	9.37316	-1.90631	9.29431	-1.88502	-4.83316
1477010454850000	-2.05591	8.83837	5.113	4.43338	0.239663	radar	2.20094	-1.96565	9.13274	-2.09256	8.81003	-1.8412	-4.85347
